numEntries=135;mcShape=61;lcShape=4;highestFreq=9;lowestFreq=1;numPopulated=70;numUnpopulated=58;popUnpopRatio=1.207;meanShape=66.985;meanFreq=1.055;sdShape=37.915;sdFreq=1.438
numEntries=106;mcShape=108;lcShape=0;highestFreq=21;lowestFreq=0;numPopulated=34;numUnpopulated=94;popUnpopRatio=0.362;meanShape=67.443;meanFreq=0.828;sdShape=35.538;sdFreq=2.547
numEntries=124;mcShape=108;lcShape=0;highestFreq=22;lowestFreq=0;numPopulated=35;numUnpopulated=93;popUnpopRatio=0.376;meanShape=69.605;meanFreq=0.969;sdShape=35.762;sdFreq=2.896
numEntries=107;mcShape=51;lcShape=0;highestFreq=21;lowestFreq=0;numPopulated=33;numUnpopulated=95;popUnpopRatio=0.347;meanShape=65.047;meanFreq=0.836;sdShape=35.967;sdFreq=2.582
numEntries=118;mcShape=51;lcShape=0;highestFreq=24;lowestFreq=0;numPopulated=36;numUnpopulated=92;popUnpopRatio=0.391;meanShape=67.254;meanFreq=0.922;sdShape=36.074;sdFreq=2.813
numEntries=129;mcShape=51;lcShape=0;highestFreq=27;lowestFreq=0;numPopulated=35;numUnpopulated=93;popUnpopRatio=0.376;meanShape=68.488;meanFreq=1.008;sdShape=35.298;sdFreq=3.215
numEntries=124;mcShape=51;lcShape=0;highestFreq=31;lowestFreq=0;numPopulated=38;numUnpopulated=90;popUnpopRatio=0.422;meanShape=65.363;meanFreq=0.969;sdShape=35.924;sdFreq=3.316
numEntries=121;mcShape=51;lcShape=0;highestFreq=31;lowestFreq=0;numPopulated=36;numUnpopulated=92;popUnpopRatio=0.391;meanShape=67.752;meanFreq=0.945;sdShape=36.164;sdFreq=3.308
numEntries=119;mcShape=51;lcShape=0;highestFreq=20;lowestFreq=0;numPopulated=40;numUnpopulated=88;popUnpopRatio=0.455;meanShape=69.605;meanFreq=0.930;sdShape=34.832;sdFreq=2.770
numEntries=107;mcShape=98;lcShape=0;highestFreq=20;lowestFreq=0;numPopulated=40;numUnpopulated=88;popUnpopRatio=0.455;meanShape=70.953;meanFreq=0.836;sdShape=35.475;sdFreq=2.633
numEntries=100;mcShape=98;lcShape=0;highestFreq=16;lowestFreq=0;numPopulated=35;numUnpopulated=93;popUnpopRatio=0.376;meanShape=71.030;meanFreq=0.781;sdShape=35.779;sdFreq=2.298
numEntries=111;mcShape=98;lcShape=0;highestFreq=21;lowestFreq=0;numPopulated=41;numUnpopulated=87;popUnpopRatio=0.471;meanShape=70.387;meanFreq=0.867;sdShape=36.709;sdFreq=2.667
numEntries=106;mcShape=98;lcShape=0;highestFreq=25;lowestFreq=0;numPopulated=38;numUnpopulated=90;popUnpopRatio=0.422;meanShape=70.160;meanFreq=0.828;sdShape=36.377;sdFreq=3.067
numEntries=133;mcShape=51;lcShape=0;highestFreq=36;lowestFreq=0;numPopulated=41;numUnpopulated=87;popUnpopRatio=0.471;meanShape=68.143;meanFreq=1.039;sdShape=36.589;sdFreq=4.084
numEntries=94;mcShape=98;lcShape=0;highestFreq=31;lowestFreq=0;numPopulated=36;numUnpopulated=92;popUnpopRatio=0.391;meanShape=77.000;meanFreq=0.734;sdShape=37.591;sdFreq=2.925
numEntries=87;mcShape=98;lcShape=0;highestFreq=22;lowestFreq=0;numPopulated=32;numUnpopulated=96;popUnpopRatio=0.333;meanShape=70.770;meanFreq=0.680;sdShape=37.198;sdFreq=2.465
numEntries=71;mcShape=98;lcShape=0;highestFreq=14;lowestFreq=0;numPopulated=30;numUnpopulated=98;popUnpopRatio=0.306;meanShape=66.014;meanFreq=0.555;sdShape=37.179;sdFreq=1.767
numEntries=78;mcShape=98;lcShape=0;highestFreq=20;lowestFreq=0;numPopulated=31;numUnpopulated=97;popUnpopRatio=0.320;meanShape=72.756;meanFreq=0.609;sdShape=37.921;sdFreq=2.212
numEntries=89;mcShape=98;lcShape=0;highestFreq=29;lowestFreq=0;numPopulated=33;numUnpopulated=95;popUnpopRatio=0.347;meanShape=78.202;meanFreq=0.695;sdShape=37.880;sdFreq=2.860
numEntries=70;mcShape=98;lcShape=0;highestFreq=20;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=74.043;meanFreq=0.547;sdShape=41.746;sdFreq=2.186
numEntries=63;mcShape=98;lcShape=0;highestFreq=18;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=69.508;meanFreq=0.492;sdShape=39.360;sdFreq=1.953
numEntries=69;mcShape=98;lcShape=0;highestFreq=21;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=72.072;meanFreq=0.539;sdShape=38.145;sdFreq=2.197
numEntries=69;mcShape=98;lcShape=0;highestFreq=20;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=68.232;meanFreq=0.539;sdShape=37.752;sdFreq=2.099
numEntries=70;mcShape=98;lcShape=0;highestFreq=22;lowestFreq=0;numPopulated=28;numUnpopulated=100;popUnpopRatio=0.280;meanShape=71.386;meanFreq=0.547;sdShape=38.319;sdFreq=2.172
numEntries=89;mcShape=98;lcShape=0;highestFreq=31;lowestFreq=0;numPopulated=28;numUnpopulated=100;popUnpopRatio=0.280;meanShape=69.449;meanFreq=0.695;sdShape=40.061;sdFreq=3.035
numEntries=83;mcShape=98;lcShape=0;highestFreq=27;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=74.145;meanFreq=0.648;sdShape=40.164;sdFreq=2.573
numEntries=82;mcShape=98;lcShape=0;highestFreq=20;lowestFreq=0;numPopulated=32;numUnpopulated=96;popUnpopRatio=0.333;meanShape=73.524;meanFreq=0.641;sdShape=39.949;sdFreq=2.083
numEntries=77;mcShape=98;lcShape=0;highestFreq=18;lowestFreq=0;numPopulated=32;numUnpopulated=96;popUnpopRatio=0.333;meanShape=70.805;meanFreq=0.602;sdShape=39.033;sdFreq=1.938
numEntries=75;mcShape=98;lcShape=0;highestFreq=19;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=69.227;meanFreq=0.586;sdShape=40.605;sdFreq=1.994
numEntries=75;mcShape=98;lcShape=0;highestFreq=22;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=67.600;meanFreq=0.586;sdShape=40.720;sdFreq=2.196
numEntries=62;mcShape=98;lcShape=0;highestFreq=18;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=68.484;meanFreq=0.484;sdShape=40.976;sdFreq=1.820
numEntries=62;mcShape=98;lcShape=0;highestFreq=17;lowestFreq=0;numPopulated=28;numUnpopulated=100;popUnpopRatio=0.280;meanShape=69.516;meanFreq=0.484;sdShape=39.129;sdFreq=1.727
numEntries=60;mcShape=98;lcShape=0;highestFreq=18;lowestFreq=0;numPopulated=28;numUnpopulated=100;popUnpopRatio=0.280;meanShape=70.367;meanFreq=0.469;sdShape=39.263;sdFreq=1.772
numEntries=79;mcShape=98;lcShape=0;highestFreq=34;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=74.709;meanFreq=0.617;sdShape=40.656;sdFreq=3.123
numEntries=73;mcShape=98;lcShape=0;highestFreq=26;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=73.658;meanFreq=0.570;sdShape=40.448;sdFreq=2.505
numEntries=74;mcShape=98;lcShape=0;highestFreq=23;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=73.405;meanFreq=0.578;sdShape=39.941;sdFreq=2.266
numEntries=77;mcShape=98;lcShape=0;highestFreq=20;lowestFreq=0;numPopulated=27;numUnpopulated=101;popUnpopRatio=0.267;meanShape=73.961;meanFreq=0.602;sdShape=37.325;sdFreq=2.237
numEntries=89;mcShape=98;lcShape=0;highestFreq=34;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=77.416;meanFreq=0.695;sdShape=36.478;sdFreq=3.263
numEntries=84;mcShape=98;lcShape=0;highestFreq=25;lowestFreq=0;numPopulated=27;numUnpopulated=101;popUnpopRatio=0.267;meanShape=72.655;meanFreq=0.656;sdShape=34.996;sdFreq=2.671
numEntries=79;mcShape=98;lcShape=0;highestFreq=25;lowestFreq=0;numPopulated=27;numUnpopulated=101;popUnpopRatio=0.267;meanShape=77.367;meanFreq=0.617;sdShape=39.539;sdFreq=2.466
numEntries=86;mcShape=98;lcShape=0;highestFreq=33;lowestFreq=0;numPopulated=31;numUnpopulated=97;popUnpopRatio=0.320;meanShape=73.756;meanFreq=0.672;sdShape=37.485;sdFreq=3.075
numEntries=87;mcShape=98;lcShape=0;highestFreq=33;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=72.598;meanFreq=0.680;sdShape=37.903;sdFreq=3.117
numEntries=100;mcShape=98;lcShape=0;highestFreq=46;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=79.040;meanFreq=0.781;sdShape=35.030;sdFreq=4.153
numEntries=89;mcShape=98;lcShape=0;highestFreq=42;lowestFreq=0;numPopulated=33;numUnpopulated=95;popUnpopRatio=0.347;meanShape=82.045;meanFreq=0.695;sdShape=36.419;sdFreq=3.743
numEntries=102;mcShape=98;lcShape=0;highestFreq=40;lowestFreq=0;numPopulated=30;numUnpopulated=98;popUnpopRatio=0.306;meanShape=83.794;meanFreq=0.797;sdShape=34.787;sdFreq=3.677
numEntries=92;mcShape=98;lcShape=0;highestFreq=37;lowestFreq=0;numPopulated=28;numUnpopulated=100;popUnpopRatio=0.280;meanShape=82.630;meanFreq=0.719;sdShape=38.510;sdFreq=3.400
numEntries=105;mcShape=98;lcShape=0;highestFreq=43;lowestFreq=0;numPopulated=32;numUnpopulated=96;popUnpopRatio=0.333;meanShape=79.019;meanFreq=0.820;sdShape=39.003;sdFreq=3.938
numEntries=96;mcShape=98;lcShape=0;highestFreq=38;lowestFreq=0;numPopulated=32;numUnpopulated=96;popUnpopRatio=0.333;meanShape=78.177;meanFreq=0.750;sdShape=36.272;sdFreq=3.466
numEntries=113;mcShape=98;lcShape=0;highestFreq=44;lowestFreq=0;numPopulated=34;numUnpopulated=94;popUnpopRatio=0.362;meanShape=80.558;meanFreq=0.883;sdShape=35.347;sdFreq=4.027
numEntries=120;mcShape=98;lcShape=0;highestFreq=47;lowestFreq=0;numPopulated=35;numUnpopulated=93;popUnpopRatio=0.376;meanShape=79.175;meanFreq=0.938;sdShape=36.216;sdFreq=4.308
numEntries=113;mcShape=98;lcShape=0;highestFreq=52;lowestFreq=0;numPopulated=31;numUnpopulated=97;popUnpopRatio=0.320;meanShape=79.195;meanFreq=0.883;sdShape=37.204;sdFreq=4.701
numEntries=105;mcShape=98;lcShape=0;highestFreq=44;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=77.210;meanFreq=0.820;sdShape=36.267;sdFreq=4.024
numEntries=85;mcShape=98;lcShape=0;highestFreq=37;lowestFreq=0;numPopulated=29;numUnpopulated=99;popUnpopRatio=0.293;meanShape=77.871;meanFreq=0.664;sdShape=35.687;sdFreq=3.352
numEntries=76;mcShape=98;lcShape=0;highestFreq=34;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=76.461;meanFreq=0.594;sdShape=38.436;sdFreq=3.104
numEntries=76;mcShape=98;lcShape=0;highestFreq=33;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=79.276;meanFreq=0.594;sdShape=36.914;sdFreq=3.071
numEntries=93;mcShape=98;lcShape=0;highestFreq=38;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=78.656;meanFreq=0.727;sdShape=36.915;sdFreq=3.566
numEntries=79;mcShape=98;lcShape=0;highestFreq=29;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=73.975;meanFreq=0.617;sdShape=36.578;sdFreq=2.820
numEntries=84;mcShape=98;lcShape=0;highestFreq=33;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=76.988;meanFreq=0.656;sdShape=37.531;sdFreq=3.153
numEntries=78;mcShape=98;lcShape=0;highestFreq=29;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=73.282;meanFreq=0.609;sdShape=39.486;sdFreq=2.815
numEntries=65;mcShape=98;lcShape=0;highestFreq=28;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=78.354;meanFreq=0.508;sdShape=40.012;sdFreq=2.589
numEntries=71;mcShape=98;lcShape=0;highestFreq=32;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=76.986;meanFreq=0.555;sdShape=36.616;sdFreq=2.923
numEntries=84;mcShape=98;lcShape=0;highestFreq=43;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=79.262;meanFreq=0.656;sdShape=37.859;sdFreq=3.884
numEntries=74;mcShape=98;lcShape=0;highestFreq=35;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=78.730;meanFreq=0.578;sdShape=38.457;sdFreq=3.191
numEntries=70;mcShape=98;lcShape=0;highestFreq=32;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=77.614;meanFreq=0.547;sdShape=39.952;sdFreq=2.907
numEntries=100;mcShape=98;lcShape=0;highestFreq=57;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=85.330;meanFreq=0.781;sdShape=42.201;sdFreq=5.093
numEntries=67;mcShape=98;lcShape=0;highestFreq=26;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=77.478;meanFreq=0.523;sdShape=37.810;sdFreq=2.421
numEntries=72;mcShape=98;lcShape=0;highestFreq=22;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=80.139;meanFreq=0.563;sdShape=39.277;sdFreq=2.207
numEntries=68;mcShape=98;lcShape=0;highestFreq=24;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=78.250;meanFreq=0.531;sdShape=34.531;sdFreq=2.385
numEntries=67;mcShape=98;lcShape=0;highestFreq=28;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=76.776;meanFreq=0.523;sdShape=38.271;sdFreq=2.669
numEntries=88;mcShape=98;lcShape=0;highestFreq=43;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=83.091;meanFreq=0.688;sdShape=36.867;sdFreq=3.919
numEntries=110;mcShape=98;lcShape=0;highestFreq=70;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=85.500;meanFreq=0.859;sdShape=38.592;sdFreq=6.241
numEntries=87;mcShape=98;lcShape=0;highestFreq=40;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=83.563;meanFreq=0.680;sdShape=39.247;sdFreq=3.766
numEntries=92;mcShape=98;lcShape=0;highestFreq=42;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=83.120;meanFreq=0.719;sdShape=38.551;sdFreq=3.907
numEntries=62;mcShape=98;lcShape=0;highestFreq=24;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=77.790;meanFreq=0.484;sdShape=38.821;sdFreq=2.288
numEntries=49;mcShape=98;lcShape=0;highestFreq=17;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=74.245;meanFreq=0.383;sdShape=38.461;sdFreq=1.649
numEntries=47;mcShape=98;lcShape=0;highestFreq=14;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=72.128;meanFreq=0.367;sdShape=36.746;sdFreq=1.452
numEntries=66;mcShape=98;lcShape=0;highestFreq=27;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=79.879;meanFreq=0.516;sdShape=37.860;sdFreq=2.543
numEntries=70;mcShape=98;lcShape=0;highestFreq=33;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=81.371;meanFreq=0.547;sdShape=40.129;sdFreq=2.981
numEntries=71;mcShape=98;lcShape=0;highestFreq=36;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=81.380;meanFreq=0.555;sdShape=39.876;sdFreq=3.228
numEntries=65;mcShape=98;lcShape=0;highestFreq=26;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=79.554;meanFreq=0.508;sdShape=39.959;sdFreq=2.459
numEntries=65;mcShape=98;lcShape=0;highestFreq=17;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=77.954;meanFreq=0.508;sdShape=39.555;sdFreq=1.871
numEntries=62;mcShape=98;lcShape=0;highestFreq=16;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=79.194;meanFreq=0.484;sdShape=39.887;sdFreq=1.816
numEntries=68;mcShape=98;lcShape=0;highestFreq=17;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=74.735;meanFreq=0.531;sdShape=41.224;sdFreq=1.912
numEntries=59;mcShape=96;lcShape=0;highestFreq=16;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=78.102;meanFreq=0.461;sdShape=39.593;sdFreq=1.754
numEntries=57;mcShape=98;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=78.404;meanFreq=0.445;sdShape=40.300;sdFreq=1.671
numEntries=50;mcShape=96;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=75.840;meanFreq=0.391;sdShape=36.393;sdFreq=1.410
numEntries=48;mcShape=96;lcShape=0;highestFreq=17;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=73.833;meanFreq=0.375;sdShape=36.207;sdFreq=1.625
numEntries=48;mcShape=96;lcShape=0;highestFreq=15;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=74.229;meanFreq=0.375;sdShape=35.651;sdFreq=1.458
numEntries=46;mcShape=96;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=69.217;meanFreq=0.359;sdShape=35.438;sdFreq=1.248
numEntries=47;mcShape=96;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=72.596;meanFreq=0.367;sdShape=36.034;sdFreq=1.145
numEntries=51;mcShape=96;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=30;numUnpopulated=98;popUnpopRatio=0.306;meanShape=70.039;meanFreq=0.398;sdShape=37.377;sdFreq=1.289
numEntries=42;mcShape=96;lcShape=0;highestFreq=12;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=70.857;meanFreq=0.328;sdShape=36.597;sdFreq=1.200
numEntries=49;mcShape=96;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=72.816;meanFreq=0.383;sdShape=38.187;sdFreq=1.306
numEntries=45;mcShape=96;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=70.822;meanFreq=0.352;sdShape=38.548;sdFreq=1.163
numEntries=46;mcShape=96;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=71.652;meanFreq=0.359;sdShape=39.361;sdFreq=1.157
numEntries=61;mcShape=96;lcShape=0;highestFreq=22;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=74.705;meanFreq=0.477;sdShape=40.466;sdFreq=2.077
numEntries=64;mcShape=96;lcShape=0;highestFreq=21;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=78.078;meanFreq=0.500;sdShape=37.509;sdFreq=2.062
numEntries=56;mcShape=96;lcShape=0;highestFreq=17;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=76.929;meanFreq=0.438;sdShape=36.010;sdFreq=1.735
numEntries=49;mcShape=96;lcShape=0;highestFreq=14;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=73.429;meanFreq=0.383;sdShape=36.357;sdFreq=1.480
numEntries=46;mcShape=96;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=70.609;meanFreq=0.359;sdShape=35.996;sdFreq=1.248
numEntries=37;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=66.757;meanFreq=0.289;sdShape=34.437;sdFreq=0.867
numEntries=33;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=63.000;meanFreq=0.258;sdShape=35.952;sdFreq=0.831
numEntries=30;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=60.733;meanFreq=0.234;sdShape=38.348;sdFreq=0.655
numEntries=33;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=62.727;meanFreq=0.258;sdShape=38.451;sdFreq=0.742
numEntries=33;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=65.394;meanFreq=0.258;sdShape=35.975;sdFreq=0.773
numEntries=33;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=63.000;meanFreq=0.258;sdShape=38.079;sdFreq=0.803
numEntries=31;mcShape=97;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=64.839;meanFreq=0.242;sdShape=37.899;sdFreq=0.715
numEntries=48;mcShape=8;lcShape=0;highestFreq=15;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=51.938;meanFreq=0.375;sdShape=39.707;sdFreq=1.521
numEntries=54;mcShape=8;lcShape=0;highestFreq=16;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=51.889;meanFreq=0.422;sdShape=39.098;sdFreq=1.633
numEntries=49;mcShape=8;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=50.837;meanFreq=0.383;sdShape=39.712;sdFreq=1.105
numEntries=49;mcShape=37;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=48.510;meanFreq=0.383;sdShape=38.608;sdFreq=1.098
numEntries=47;mcShape=97;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=50.660;meanFreq=0.367;sdShape=37.988;sdFreq=1.067
numEntries=54;mcShape=37;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=41.593;meanFreq=0.422;sdShape=41.213;sdFreq=1.315
numEntries=49;mcShape=8;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=41.122;meanFreq=0.383;sdShape=40.901;sdFreq=1.193
numEntries=56;mcShape=37;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=40.857;meanFreq=0.438;sdShape=39.947;sdFreq=1.456
numEntries=59;mcShape=37;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=41.475;meanFreq=0.461;sdShape=39.926;sdFreq=1.505
numEntries=58;mcShape=37;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=42.431;meanFreq=0.453;sdShape=39.519;sdFreq=1.585
numEntries=56;mcShape=37;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=42.107;meanFreq=0.438;sdShape=39.295;sdFreq=1.499
numEntries=47;mcShape=36;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=43.830;meanFreq=0.367;sdShape=38.980;sdFreq=1.145
