numEntries=132;mcShape=39;lcShape=5;highestFreq=7;lowestFreq=1;numPopulated=65;numUnpopulated=63;popUnpopRatio=1.032;meanShape=66.636;meanFreq=1.031;sdShape=33.702;sdFreq=1.525
numEntries=58;mcShape=113;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=27;numUnpopulated=101;popUnpopRatio=0.267;meanShape=79.000;meanFreq=0.453;sdShape=37.147;sdFreq=1.192
numEntries=63;mcShape=41;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=27;numUnpopulated=101;popUnpopRatio=0.267;meanShape=76.952;meanFreq=0.492;sdShape=35.147;sdFreq=1.403
numEntries=57;mcShape=73;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=28;numUnpopulated=100;popUnpopRatio=0.280;meanShape=74.439;meanFreq=0.445;sdShape=36.252;sdFreq=1.204
numEntries=58;mcShape=41;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=75.569;meanFreq=0.453;sdShape=35.961;sdFreq=1.380
numEntries=56;mcShape=41;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=71.464;meanFreq=0.438;sdShape=35.158;sdFreq=1.385
numEntries=62;mcShape=41;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=27;numUnpopulated=101;popUnpopRatio=0.267;meanShape=74.710;meanFreq=0.484;sdShape=35.899;sdFreq=1.409
numEntries=55;mcShape=41;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=30;numUnpopulated=98;popUnpopRatio=0.306;meanShape=71.109;meanFreq=0.430;sdShape=32.744;sdFreq=1.235
numEntries=53;mcShape=41;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=69.906;meanFreq=0.414;sdShape=37.990;sdFreq=1.215
numEntries=64;mcShape=41;lcShape=0;highestFreq=15;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=69.031;meanFreq=0.500;sdShape=36.976;sdFreq=1.746
numEntries=70;mcShape=41;lcShape=0;highestFreq=15;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=69.557;meanFreq=0.547;sdShape=35.974;sdFreq=1.870
numEntries=66;mcShape=73;lcShape=0;highestFreq=15;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=69.288;meanFreq=0.516;sdShape=37.841;sdFreq=1.829
numEntries=59;mcShape=41;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=70.441;meanFreq=0.461;sdShape=35.930;sdFreq=1.505
numEntries=63;mcShape=73;lcShape=0;highestFreq=15;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=70.444;meanFreq=0.492;sdShape=36.388;sdFreq=1.700
numEntries=63;mcShape=41;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=73.079;meanFreq=0.492;sdShape=35.857;sdFreq=1.566
numEntries=68;mcShape=41;lcShape=0;highestFreq=12;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=72.368;meanFreq=0.531;sdShape=36.065;sdFreq=1.723
numEntries=70;mcShape=41;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=73.014;meanFreq=0.547;sdShape=36.228;sdFreq=1.862
numEntries=77;mcShape=73;lcShape=0;highestFreq=15;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=77.688;meanFreq=0.602;sdShape=36.604;sdFreq=2.123
numEntries=84;mcShape=73;lcShape=0;highestFreq=16;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=77.143;meanFreq=0.656;sdShape=37.178;sdFreq=2.289
numEntries=82;mcShape=111;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=79.951;meanFreq=0.641;sdShape=37.541;sdFreq=1.987
numEntries=93;mcShape=41;lcShape=0;highestFreq=20;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=74.247;meanFreq=0.727;sdShape=37.081;sdFreq=2.426
numEntries=64;mcShape=73;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=70.641;meanFreq=0.500;sdShape=38.846;sdFreq=1.576
numEntries=73;mcShape=41;lcShape=0;highestFreq=12;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=73.041;meanFreq=0.570;sdShape=37.016;sdFreq=1.814
numEntries=54;mcShape=73;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=78.926;meanFreq=0.422;sdShape=37.504;sdFreq=1.260
numEntries=61;mcShape=73;lcShape=0;highestFreq=16;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=81.852;meanFreq=0.477;sdShape=40.540;sdFreq=1.811
numEntries=73;mcShape=73;lcShape=0;highestFreq=15;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=77.384;meanFreq=0.570;sdShape=37.219;sdFreq=1.894
numEntries=55;mcShape=73;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=77.782;meanFreq=0.430;sdShape=39.121;sdFreq=1.396
numEntries=57;mcShape=73;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=72.877;meanFreq=0.445;sdShape=36.885;sdFreq=1.351
numEntries=64;mcShape=73;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=72.219;meanFreq=0.500;sdShape=37.269;sdFreq=1.526
numEntries=55;mcShape=73;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=70.691;meanFreq=0.430;sdShape=37.577;sdFreq=1.356
numEntries=66;mcShape=73;lcShape=0;highestFreq=18;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=75.212;meanFreq=0.516;sdShape=37.705;sdFreq=1.916
numEntries=63;mcShape=73;lcShape=0;highestFreq=15;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=74.365;meanFreq=0.492;sdShape=39.133;sdFreq=1.615
numEntries=56;mcShape=73;lcShape=0;highestFreq=14;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=69.089;meanFreq=0.438;sdShape=37.152;sdFreq=1.580
numEntries=52;mcShape=73;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=75.019;meanFreq=0.406;sdShape=35.424;sdFreq=1.234
numEntries=45;mcShape=73;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=72.600;meanFreq=0.352;sdShape=34.925;sdFreq=1.087
numEntries=39;mcShape=47;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=69.615;meanFreq=0.305;sdShape=37.786;sdFreq=0.834
numEntries=40;mcShape=47;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=71.225;meanFreq=0.313;sdShape=40.196;sdFreq=0.974
numEntries=37;mcShape=47;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=70.000;meanFreq=0.289;sdShape=39.259;sdFreq=0.911
numEntries=33;mcShape=54;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=68.727;meanFreq=0.258;sdShape=39.062;sdFreq=0.753
numEntries=34;mcShape=126;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=71.794;meanFreq=0.266;sdShape=38.204;sdFreq=0.765
numEntries=43;mcShape=47;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=66.605;meanFreq=0.336;sdShape=40.678;sdFreq=1.134
numEntries=48;mcShape=47;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=73.271;meanFreq=0.375;sdShape=39.983;sdFreq=1.152
numEntries=41;mcShape=115;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=78.561;meanFreq=0.320;sdShape=40.258;sdFreq=0.926
numEntries=45;mcShape=115;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=79.400;meanFreq=0.352;sdShape=40.880;sdFreq=1.122
numEntries=41;mcShape=115;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=80.024;meanFreq=0.320;sdShape=41.072;sdFreq=0.892
numEntries=48;mcShape=115;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=87.208;meanFreq=0.375;sdShape=44.098;sdFreq=1.287
numEntries=52;mcShape=117;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=82.231;meanFreq=0.406;sdShape=43.179;sdFreq=1.265
numEntries=41;mcShape=117;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=78.049;meanFreq=0.320;sdShape=41.485;sdFreq=0.976
numEntries=36;mcShape=126;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=73.278;meanFreq=0.281;sdShape=40.414;sdFreq=0.865
numEntries=55;mcShape=117;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=86.818;meanFreq=0.430;sdShape=45.266;sdFreq=1.440
numEntries=52;mcShape=117;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=88.865;meanFreq=0.406;sdShape=45.648;sdFreq=1.455
numEntries=58;mcShape=111;lcShape=0;highestFreq=19;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=88.534;meanFreq=0.453;sdShape=44.558;sdFreq=1.899
numEntries=61;mcShape=111;lcShape=0;highestFreq=15;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=85.705;meanFreq=0.477;sdShape=42.889;sdFreq=1.828
numEntries=59;mcShape=111;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=89.559;meanFreq=0.461;sdShape=44.498;sdFreq=1.463
numEntries=64;mcShape=111;lcShape=0;highestFreq=18;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=92.625;meanFreq=0.500;sdShape=43.616;sdFreq=1.867
numEntries=50;mcShape=111;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=87.420;meanFreq=0.391;sdShape=44.326;sdFreq=1.174
numEntries=56;mcShape=111;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=91.232;meanFreq=0.438;sdShape=43.800;sdFreq=1.368
numEntries=37;mcShape=114;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=79.405;meanFreq=0.289;sdShape=40.469;sdFreq=0.831
numEntries=46;mcShape=113;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=83.565;meanFreq=0.359;sdShape=38.578;sdFreq=1.051
numEntries=42;mcShape=126;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=83.476;meanFreq=0.328;sdShape=36.417;sdFreq=0.945
numEntries=38;mcShape=111;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=77.500;meanFreq=0.297;sdShape=38.830;sdFreq=0.823
numEntries=45;mcShape=67;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=74.422;meanFreq=0.352;sdShape=40.205;sdFreq=1.065
numEntries=39;mcShape=111;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=76.000;meanFreq=0.305;sdShape=37.456;sdFreq=0.973
numEntries=48;mcShape=111;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=81.250;meanFreq=0.375;sdShape=40.132;sdFreq=1.218
numEntries=48;mcShape=111;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=78.042;meanFreq=0.375;sdShape=36.595;sdFreq=1.205
numEntries=42;mcShape=111;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=76.643;meanFreq=0.328;sdShape=37.758;sdFreq=1.009
numEntries=42;mcShape=111;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=76.857;meanFreq=0.328;sdShape=37.335;sdFreq=1.009
numEntries=49;mcShape=113;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=26;numUnpopulated=102;popUnpopRatio=0.255;meanShape=86.000;meanFreq=0.383;sdShape=39.726;sdFreq=1.119
numEntries=45;mcShape=37;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=74.200;meanFreq=0.352;sdShape=38.162;sdFreq=1.058
numEntries=44;mcShape=111;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=76.023;meanFreq=0.344;sdShape=39.974;sdFreq=1.253
numEntries=42;mcShape=111;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=83.738;meanFreq=0.328;sdShape=38.477;sdFreq=0.830
numEntries=45;mcShape=112;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=84.333;meanFreq=0.352;sdShape=38.077;sdFreq=1.005
numEntries=48;mcShape=113;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=87.167;meanFreq=0.375;sdShape=40.766;sdFreq=1.111
numEntries=37;mcShape=111;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=82.000;meanFreq=0.289;sdShape=39.832;sdFreq=0.953
numEntries=47;mcShape=111;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=82.426;meanFreq=0.367;sdShape=38.722;sdFreq=1.192
numEntries=47;mcShape=111;lcShape=0;highestFreq=12;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=84.511;meanFreq=0.367;sdShape=39.326;sdFreq=1.298
numEntries=49;mcShape=111;lcShape=0;highestFreq=14;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=82.796;meanFreq=0.383;sdShape=39.641;sdFreq=1.521
numEntries=32;mcShape=54;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=71.469;meanFreq=0.250;sdShape=37.416;sdFreq=0.810
numEntries=30;mcShape=54;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=68.700;meanFreq=0.234;sdShape=36.996;sdFreq=0.755
numEntries=31;mcShape=126;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=17;numUnpopulated=111;popUnpopRatio=0.153;meanShape=71.710;meanFreq=0.242;sdShape=38.248;sdFreq=0.817
